status,physical_status,set,port_geometry,interface_parallelism,n_air,n_glass,n_water,camera_to_inner_interface_m,glass_thickness_m,input_correspondence_count,valid_count,failure_count,z_left_rig_median,z_left_rig_p05,z_left_rig_p95,range_from_left_camera_median,ray_gap_median,ray_angle_deg_median,native_dry_z_median_for_same_rows,median_ratio_to_native_dry_z
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.47,1.333,0.03,0.01,50,50,0,3.1383692839449115,3.007885341230756,3.223724764857187,3.3114443696113156,0.01238289429081492,1.9681565770563303,2.123261608735686,1.4780888379617432
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.5,1.333,0.005,0.003,50,50,0,3.1495638027301567,3.022297261997567,3.235063172243524,3.3213602512375564,0.01237231011110526,1.9681565770563303,2.123261608735686,1.4833611599117034
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.5,1.333,0.005,0.005,50,50,0,3.149830441582009,3.022591581207951,3.235333096696584,3.321603868202289,0.012372189871931302,1.9681565770563303,2.123261608735686,1.4834867397511142
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.5,1.333,0.005,0.008,50,50,0,3.1502166049963725,3.0230330600235282,3.235737983376174,3.321969297822384,0.012372009513170239,1.9681565770563303,2.123261608735686,1.4836686124948095
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.5,1.333,0.005,0.01,50,50,0,3.1504561364210084,3.0233273792339133,3.2360079078292334,3.3222129203503963,0.01237188927399624,1.9681565770563303,2.123261608735686,1.4837814254537263
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.5,1.333,0.01,0.003,50,50,0,3.1471803869124386,3.0193757080083232,3.232649148401249,3.319244962882869,0.012374495471803935,1.9681565770563303,2.123261608735686,1.4822386341673899
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.5,1.333,0.01,0.005,50,50,0,3.1474470257642917,3.0196802853415106,3.232919072854309,3.319488561467657,0.012374375232629908,1.9681565770563303,2.123261608735686,1.4823642140068012
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.5,1.333,0.01,0.008,50,50,0,3.1478469840420713,3.020137151341292,3.2333239595338994,3.3198539635255493,0.01237419487386887,1.9681565770563303,2.123261608735686,1.4825525837659181
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.5,1.333,0.01,0.01,50,50,0,3.1481136228939244,3.0204417286744794,3.2335938839869596,3.320097567683904,0.012374074634694952,1.9681565770563303,2.123261608735686,1.4826781636053292
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.5,1.333,0.02,0.003,50,50,0,3.1424135552770025,3.0132152027783703,3.227821100716699,3.315014841835124,0.01237886619320126,1.9681565770563303,2.123261608735686,1.4799935826787631
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.5,1.333,0.02,0.005,50,50,0,3.1426801941288556,3.0135197801115567,3.228091025169759,3.3152584035561796,0.01237874595402724,1.9681565770563303,2.123261608735686,1.4801191625181744
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.5,1.333,0.02,0.008,50,50,0,3.143080152406635,3.01397664611134,3.22849591184935,3.3156237503339643,0.012378565595266209,1.9681565770563303,2.123261608735686,1.4803075322772914
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.5,1.333,0.02,0.01,50,50,0,3.1433467912584883,3.0142812234445264,3.228765836302409,3.3158673176492357,0.012378445356092133,1.9681565770563303,2.123261608735686,1.4804331121167025
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.5,1.333,0.03,0.003,50,50,0,3.137646723641567,3.0070546975484174,3.2229930530321496,3.310785330276817,0.012383236914598555,1.9681565770563303,2.123261608735686,1.4777485311901366
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.5,1.333,0.03,0.005,50,50,0,3.13791336249342,3.007359274881605,3.2232629774852097,3.3110288549951195,0.012383116675424584,1.9681565770563303,2.123261608735686,1.477874111029548
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.5,1.333,0.03,0.008,50,50,0,3.138313320771199,3.007816140881386,3.2236678641647996,3.3113941462843397,0.012382936316663477,1.9681565770563303,2.123261608735686,1.4780624807886646
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.5,1.333,0.03,0.01,50,50,0,3.138579959623052,3.008120718214574,3.2239377886178593,3.3116376766176083,0.012382816077489442,1.9681565770563303,2.123261608735686,1.4781880606280757
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.52,1.333,0.005,0.003,50,50,0,3.1496041819143095,3.0223408929993494,3.2351039843510128,3.32139736508382,0.01237229607941474,1.9681565770563303,2.123261608735686,1.4833801774383175
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.52,1.333,0.005,0.005,50,50,0,3.149897740222267,3.0226642995442545,3.2354011168757273,3.3216657252137085,0.012372166485780378,1.9681565770563303,2.123261608735686,1.483518435628806
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.52,1.333,0.005,0.008,50,50,0,3.1503157122327057,3.0231494093616145,3.235846815662801,3.322068270482606,0.012371972095328762,1.9681565770563303,2.123261608735686,1.4837152893790546
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.52,1.333,0.005,0.01,50,50,0,3.1505800204664265,3.0234728159065196,3.2361439481875163,3.3223366373769565,0.01237184250169435,1.9681565770563303,2.123261608735686,1.4838397715590335
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.52,1.333,0.01,0.003,50,50,0,3.1472207660965914,3.0194205208749447,3.232689960508738,3.319282073896776,0.012374481440113438,1.9681565770563303,2.123261608735686,1.482257651694004
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.52,1.333,0.01,0.005,50,50,0,3.1475143244045496,3.0197549734525477,3.232987093033454,3.319550413759589,0.012374351846479033,1.9681565770563303,2.123261608735686,1.482395909884493
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.52,1.333,0.01,0.008,50,50,0,3.147954661866487,3.0202566523189507,3.2334327918205266,3.3199529286372473,0.01237415745602741,1.9681565770563303,2.123261608735686,1.482603297170226
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.52,1.333,0.01,0.01,50,50,0,3.148248220174444,3.020590179990243,3.2337299243452424,3.3202212752770204,0.012374027862392972,1.9681565770563303,2.123261608735686,1.4827415553607146
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.52,1.333,0.02,0.003,50,50,0,3.1424539344611553,3.013260015644992,3.227861912824188,3.315051947168372,0.012378852161510785,1.9681565770563303,2.123261608735686,1.4800126002053773
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.52,1.333,0.02,0.005,50,50,0,3.142747492769114,3.0135944682225944,3.228159045348904,3.3153202463825715,0.012378722567876362,1.9681565770563303,2.123261608735686,1.4801508583958662
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.52,1.333,0.02,0.008,50,50,0,3.1431878302310503,3.014096147088998,3.228604744135976,3.3157227003061287,0.012378528177424727,1.9681565770563303,2.123261608735686,1.4803582456815991
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.52,1.333,0.02,0.01,50,50,0,3.1434813885390085,3.0144305996666008,3.2289018766606916,3.3159910063223763,0.01237839858379028,1.9681565770563303,2.123261608735686,1.4804965038720879
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.52,1.333,0.03,0.003,50,50,0,3.137687102825719,3.0070995104150393,3.2230338651396373,3.310822429908063,0.012383222882908065,1.9681565770563303,2.123261608735686,1.4777675487167505
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.52,1.333,0.03,0.005,50,50,0,3.1379806611336774,3.007433962992642,3.223330997664354,3.311090688320407,0.012383093289273717,1.9681565770563303,2.123261608735686,1.4779058069072393
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.52,1.333,0.03,0.008,50,50,0,3.138420998595614,3.0079356418590453,3.2237766964514267,3.3114930810600933,0.01238289889882196,1.9681565770563303,2.123261608735686,1.4781131941929724
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.52,1.333,0.03,0.01,50,50,0,3.138714556903573,3.008270094436648,3.224073828976142,3.311761346299698,0.01238276930518755,1.9681565770563303,2.123261608735686,1.4782514523834613
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.47,1.336,0.005,0.003,50,50,0,3.1572752276567275,3.0317155964715843,3.2441471049733765,3.3291942501755925,0.012368310609393217,1.963460272374653,2.123261608735686,1.4869930368762958
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.47,1.336,0.005,0.005,50,50,0,3.1574717753037262,3.0319586502346847,3.2443693994693286,3.329394719655757,0.012368208666396145,1.963460272374653,2.123261608735686,1.4870856056140294
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.47,1.336,0.005,0.008,50,50,0,3.1577665967742257,3.032323230879337,3.2447028412132575,3.3296954266722767,0.012368055751900593,1.963460272374653,2.123261608735686,1.4872244587206302
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.47,1.336,0.005,0.01,50,50,0,3.1579631444212253,3.0325662846424377,3.244925135709211,3.329895899880413,0.012367953808903598,1.963460272374653,2.123261608735686,1.4873170274583642
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.47,1.336,0.01,0.003,50,50,0,3.155345727995103,3.028808100694435,3.241712063577357,3.3270600034409332,0.012370508318686017,1.963460272374653,2.123261608735686,1.4860842936231395
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.47,1.336,0.01,0.005,50,50,0,3.155542275642103,3.0290511544575365,3.241934358073309,3.3272604577943294,0.012370406375689029,1.963460272374653,2.123261608735686,1.4861768623608735
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.47,1.336,0.01,0.008,50,50,0,3.155837097112601,3.029415735102188,3.2422677998172382,3.3275611421259086,0.012370253461193505,1.963460272374653,2.123261608735686,1.486315715467474
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.47,1.336,0.01,0.01,50,50,0,3.156033644759601,3.02965878886529,3.242490094313191,3.3277616002142234,0.01237015151819652,1.963460272374653,2.123261608735686,1.4864082842052082
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.47,1.336,0.02,0.003,50,50,0,3.151075176836006,3.0229515241992724,3.236841980785319,3.322791970565787,0.012374903737271604,1.963460272374653,2.123261608735686,1.484072977098823
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.47,1.336,0.02,0.005,50,50,0,3.151294718950373,3.0232033111078733,3.2370642752812704,3.322992394579575,0.01237480179427472,1.963460272374653,2.123261608735686,1.484176375621861
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.47,1.336,0.02,0.008,50,50,0,3.1516240321219238,3.0235809914707743,3.2373977170252,3.323293033412202,0.012374648879779154,1.963460272374653,2.123261608735686,1.4843314734064186
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.47,1.336,0.02,0.01,50,50,0,3.1518435742362896,3.0238327783793753,3.2376200115211518,3.323493461174852,0.012374546936782145,1.963460272374653,2.123261608735686,1.4844348719294562
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.47,1.336,0.03,0.003,50,50,0,3.1462668547545505,3.0167380129494865,3.23197189799328,3.318524553790784,0.012379299155857271,1.963460272374653,2.123261608735686,1.4818083847086658
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.47,1.336,0.03,0.005,50,50,0,3.146486396868918,3.0169897998580875,3.2321941924892323,3.3187249473497253,0.012379197212860387,1.963460272374653,2.123261608735686,1.4819117832317044
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.47,1.336,0.03,0.008,50,50,0,3.1468157100404666,3.017367480220988,3.2325276342331617,3.319025540510591,0.012379044298364759,1.963460272374653,2.123261608735686,1.4820668810162607
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.47,1.336,0.03,0.01,50,50,0,3.147035252154834,3.0176192671295894,3.2327499287291137,3.319225937832408,0.012378942355367817,1.963460272374653,2.123261608735686,1.4821702795392993
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.5,1.336,0.005,0.003,50,50,0,3.157333218924136,3.031784443927741,3.2442111932683972,3.3292524362941003,0.012368287035723957,1.9634602723745598,2.123261608735686,1.4870203492278073
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.5,1.336,0.005,0.005,50,50,0,3.1575684274160887,3.032073395994948,3.244476213294384,3.329491697320047,0.012368169376947399,1.9634602723745598,2.123261608735686,1.4871311261998887
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.5,1.336,0.005,0.008,50,50,0,3.1579212401540193,3.0325068240957593,3.2448737433333643,3.3298505928549416,0.012367992888782695,1.9634602723745598,2.123261608735686,1.4872972916580118
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.5,1.336,0.005,0.01,50,50,0,3.1581564486459723,3.0327957761629665,3.2451387633593516,3.330089859208181,0.012367875230006172,1.9634602723745598,2.123261608735686,1.4874080686300937
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.5,1.336,0.01,0.003,50,50,0,3.155403719262511,3.0288769481505935,3.241776151872378,3.327118185123733,0.012370484745016792,1.9634602723745598,2.123261608735686,1.4861116059746506
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.5,1.336,0.01,0.005,50,50,0,3.1556389277544654,3.0291659002178006,3.242041171898365,3.3273574280672618,0.012370367086240269,1.9634602723745598,2.123261608735686,1.4862223829467331
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.5,1.336,0.01,0.008,50,50,0,3.1559917404923943,3.0295993283186116,3.242438701937346,3.327716296485963,0.012370190598075592,1.9634602723745598,2.123261608735686,1.4863885484048553
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.5,1.336,0.01,0.01,50,50,0,3.1562269489843477,3.0298882803858183,3.2427037219633323,3.327955544766699,0.01237007293929901,1.9634602723745598,2.123261608735686,1.4864993253769372
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.5,1.336,0.02,0.003,50,50,0,3.1511385573267208,3.023022368898056,3.2369060690803395,3.3228501433520172,0.012374880163602477,1.9634602723745598,2.123261608735686,1.4841028276318209
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.5,1.336,0.02,0.005,50,50,0,3.151400353101586,3.023321385605843,3.2371710891063263,3.323089350027871,0.012374762504825956,1.9634602723745598,2.123261608735686,1.4842261265102012
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.5,1.336,0.02,0.008,50,50,0,3.151793046763886,3.023769910667524,3.2375686191453066,3.3234481640599935,0.012374586016661183,1.9634602723745598,2.123261608735686,1.484411074827773
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.5,1.336,0.02,0.01,50,50,0,3.1520548425387513,3.024068927375311,3.2378336391712943,3.3236873760929613,0.012374468357884714,1.9634602723745598,2.123261608735686,1.4845343737061534
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.5,1.336,0.03,0.003,50,50,0,3.146330235245266,3.0168088576482694,3.2320359862883006,3.3185827176467617,0.012379275582188067,1.9634602723745598,2.123261608735686,1.4818382352416641
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.5,1.336,0.03,0.005,50,50,0,3.1465920310201314,3.017107874356057,3.2323010063142883,3.318821887917263,0.012379157923411599,1.9634602723745598,2.123261608735686,1.4819615341200447
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.5,1.336,0.03,0.008,50,50,0,3.1469847246824294,3.017556399417739,3.232698536353268,3.3191806473563603,0.01237898143524684,1.9634602723745598,2.123261608735686,1.4821464824376154
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.5,1.336,0.03,0.01,50,50,0,3.147246520457296,3.017855416125525,3.2329635563792554,3.319419823003978,0.012378863776470296,1.9634602723745598,2.123261608735686,1.4822697813159962
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.52,1.336,0.005,0.003,50,50,0,3.157370475484713,3.031828212517864,3.244252121071825,3.329289661255488,0.012368272934449354,1.963460272374653,2.123261608735686,1.4870378960813952
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.52,1.336,0.005,0.005,50,50,0,3.157630521683718,3.0321463436451523,3.2445444263000973,3.3295537395105534,0.012368145874823206,1.963460272374653,2.123261608735686,1.487160370955869
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.52,1.336,0.005,0.008,50,50,0,3.1580205909822268,3.0326235403360857,3.2449828841425052,3.329949861771018,0.012367955285383782,1.963460272374653,2.123261608735686,1.4873440832675802
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.52,1.336,0.005,0.01,50,50,0,3.158280637181232,3.032941671463374,3.245275189370777,3.330213946529,0.01236782822575751,1.963460272374653,2.123261608735686,1.4874665581420543
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.52,1.336,0.01,0.003,50,50,0,3.1554409758230886,3.0289207167407155,3.241817079675806,3.327155407240043,0.012370470643742184,1.963460272374653,2.123261608735686,1.4861291528282388
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.52,1.336,0.01,0.005,50,50,0,3.1557010220220936,3.029238847868004,3.242109384904078,3.327419465517062,0.012370343584116003,1.963460272374653,2.123261608735686,1.4862516277027125
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.52,1.336,0.01,0.008,50,50,0,3.1560910913206026,3.0297160445589366,3.242547842746486,3.3278155578195276,0.012370152994676606,1.963460272374653,2.123261608735686,1.4864353400144241
HYPOTHETICAL_R1_SENSITIVITY_ONLY,NOT_IDENTIFIABLE,Set_A_model_agnostic,shared_parallel_flat_port_assumption_in_rig_frame,assumed exactly parallel; not measured,1.0,1.52,1.336,0.01,0.01,50,50,0,3.1563511375196076,3.0300341756862257,3.242840147974758,3.3280796226115585,0.012370025935050344,1.963460272374653,2.123261608735686,1.4865578148888978
