frame_index,match_id,set,model,physical_status,recommended_angle_threshold_deg,ray_gap_threshold_m,status,t_left_m,t_right_m,rank,ray_angle_deg,condition_number,ray_gap_m,z_left_camera_m,range_from_left_camera_m,midpoint_x_left_m,midpoint_y_left_m,positive_parameters,angle_gt_0_25_deg,angle_gt_0_5_deg,angle_gt_1_deg,rank2_positive_status,reason,error
0,152,Set_A_model_agnostic,R1_native_dry_plus_explicit_refractive_rig,NOT_IDENTIFIABLE_WITHOUT_MEASURED_PORT_PARAMETERS,0.5,0.01,NOT_IDENTIFIABLE,,,,,,,,,,,,,,,,native K/D/T are available but housing plane/index/interface measurements are not,
0,158,Set_A_model_agnostic,A_native_dry_pinhole,pinhole_candidate_only,0.5,0.01,PASS,2.4035728337528464,2.3810290346365184,2,2.8184223388370175,40.649852152262014,0.004649369096942903,2.2244867222175957,2.403573957945321,0.49955606182796636,-0.7610981113374847,True,True,True,True,PASS,,
0,158,Set_A_model_agnostic,B_custom_empirical_pinhole,pinhole_candidate_only,0.5,0.01,PASS,2.2901264513623243,2.2920625890846074,2,3.0942449605039943,37.024769684997494,0.0001608294462296058,2.200091395905096,2.2901264527741514,0.33626302213076664,-0.5396333934327717,True,True,True,True,PASS,,
0,158,Set_A_model_agnostic,R1_native_dry_plus_explicit_refractive_rig,NOT_IDENTIFIABLE_WITHOUT_MEASURED_PORT_PARAMETERS,0.5,0.01,NOT_IDENTIFIABLE,,,,,,,,,,,,,,,,native K/D/T are available but housing plane/index/interface measurements are not,
0,175,Set_A_model_agnostic,A_native_dry_pinhole,pinhole_candidate_only,0.5,0.01,PASS,2.3389428515267587,2.371027162778999,2,2.795952023300543,40.97667535998495,0.011931147218315294,2.2448248613245094,2.338950459239487,-0.5777915360032978,0.3124220441629475,True,True,True,True,PASS,,
0,175,Set_A_model_agnostic,B_custom_empirical_pinhole,pinhole_candidate_only,0.5,0.01,PASS,2.1945731412147675,2.237536167020599,2,2.993578505204128,38.27041437476621,0.007856490619179226,2.144082539491266,2.1945766569551552,-0.41547680363323736,0.21553605903388376,True,True,True,True,PASS,,
0,175,Set_A_model_agnostic,R1_native_dry_plus_explicit_refractive_rig,NOT_IDENTIFIABLE_WITHOUT_MEASURED_PORT_PARAMETERS,0.5,0.01,NOT_IDENTIFIABLE,,,,,,,,,,,,,,,,native K/D/T are available but housing plane/index/interface measurements are not,
0,188,Set_B_custom_consistent,A_native_dry_pinhole,pinhole_candidate_only,0.5,0.01,PASS,2.394494994326327,2.3619293881197456,2,2.780232970297872,41.208443535247,0.0006766005655964735,2.2528142712328405,2.3944950182242843,0.6986027176773069,0.4127814124744996,True,True,True,True,PASS,,
0,188,Set_B_custom_consistent,B_custom_empirical_pinhole,pinhole_candidate_only,0.5,0.01,PASS,2.311407517828347,2.305689101880226,2,3.066978030682546,37.35409728987886,0.003100158248416182,2.241252609033168,2.3114080375863306,0.4825067285488138,0.29424669178400253,True,True,True,True,PASS,,
0,188,Set_B_custom_consistent,R1_native_dry_plus_explicit_refractive_rig,NOT_IDENTIFIABLE_WITHOUT_MEASURED_PORT_PARAMETERS,0.5,0.01,NOT_IDENTIFIABLE,,,,,,,,,,,,,,,,native K/D/T are available but housing plane/index/interface measurements are not,
0,200,Set_A_model_agnostic,A_native_dry_pinhole,pinhole_candidate_only,0.5,0.01,PASS,2.215870154391237,2.27536313760357,2,2.609884187546891,43.89916803606032,0.01939175410535785,1.9220465456108036,2.2158913671824396,-1.0622457159352585,-0.29588116979022006,True,True,True,True,PASS,,
